recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
353_fmw_2013_19,353,fmw_2013,19,0.5061793148765307,0.35102697659298215,25,0.046829140461215946,0.2500239381100286,6,1,0,20,NA,NA,NA,0.68,0.4760952285695233,25,490,416.55206757379085,17,17,25,2108.3333333333335,952.0599396335143,20,2108.3333333333335,952.0599396335143,20,2108.3333333333335,952.0599396335143,-6,distractor
354_fmw_2013_19,354,fmw_2013,19,0.6197901082363749,0.345787562475021,15,0.3422431865828092,0.11318971149973782,6,1,0,12,NA,NA,NA,0.8,0.4140393356054125,15,642.0833333333334,333.2788781277034,12,10,15,2594.444444444445,528.9275089880557,12,2594.444444444445,528.9275089880557,12,2594.444444444445,528.9275089880557,-6,distractor
354_fmw_2013_20,354,fmw_2013,20,0.5854929726121786,0.24643308623957272,17,0.14858490566037735,0.11850277514580838,6,1,0,16,NA,NA,NA,0.8823529411764706,0.3321055820775357,17,555,248.171887437489,15,20,17,1839.5833333333335,645.3501776956847,16,1839.5833333333335,645.3501776956847,16,1839.5833333333335,645.3501776956847,-5,distractor
355_fmw_2013_17,355,fmw_2013,17,0.3199735172809852,0.3934945301422204,19,-0.1360062893081761,0.3497782782763354,6,1.1111111111111112,0.3333333333333333,9,NA,NA,NA,0.3684210526315789,0.49559462778335206,19,547.1428571428571,494.07200169321766,7,6,19,1979.6296296296298,889.7478488694993,9,2048.1481481481483,849.3643229418221,9,2048.1481481481483,849.3643229418221,-8,distractor
356_fmw_2013_17,356,fmw_2013,17,0.22366034827006845,0.35456115893333273,19,-0.26087526205450734,0.4190552211319215,6,1,0,7,NA,NA,NA,0.3333333333333333,0.48304589153964794,19,679.2857142857143,387.2599102608455,7,9,19,2166.666666666667,930.3523824635242,7,2166.666666666667,930.3523824635242,7,2166.666666666667,930.3523824635242,-8,distractor
357_fmw_2013_17,357,fmw_2013,17,0.4540997855616978,0.3025183190746529,8,-0.12146226415094341,0.20977999363303534,4,1.2857142857142858,0.4879500364742666,7,NA,NA,NA,0.5454545454545454,0.5222329678670935,8,740,404.66035140596614,6,10,8,1600.0000000000002,564.7844557718294,7,1376.1904761904764,637.6212406757217,7,1823.809523809524,736.2855438730292,-8,distractor
358_fmw_2013_17,358,fmw_2013,17,0.5376309209122324,0.2782305760172545,26,0.08801100628930819,0.13121757890126073,8,1.16,0.37416573867739417,25,NA,NA,NA,0.84375,0.36890203262847354,26,627.0370370370371,303.0589535795459,23,39,26,1904.6666666666667,748.2776519744823,25,1869.3333333333335,778.3482035220007,25,1978.6666666666667,804.436770988571,-8,distractor
359_fmw_2013_18,359,fmw_2013,18,0.39454555482258713,0.36024605586822595,23,-0.032914046121593314,0.18917324394402468,6,1.1428571428571428,0.36313651960128146,14,NA,NA,NA,0.5714285714285714,0.5039526306789697,23,607.1875,346.0152633916602,14,17,23,2279.761904761905,481.63621460957773,14,2283.3333333333335,477.126369685823,14,2288.095238095238,477.6379100720264,-7,distractor
360_fmw_2013_24,360,fmw_2013,24,0.8115447389374548,0.16033730177248848,11,0.8207547169811321,0.1495612823974102,4,1,0,11,NA,NA,NA,1,0,11,351.3636363636364,201.35901903181428,11,7,11,2687.878787878788,602.6373015103837,11,2687.878787878788,602.6373015103837,11,2687.878787878788,602.6373015103837,-1,distractor
361_fmw_2013_18,361,fmw_2013,18,0.7317460403239716,0.22260268638227526,20,0.47405660377358494,0.16001138589854028,8,1,0,20,NA,NA,NA,0.85,0.36634754853252327,20,513.5294117647059,250.3857318336697,17,16,20,2441.666666666667,797.5015811456581,20,2441.666666666667,797.5015811456581,20,2441.666666666667,797.5015811456581,-7,distractor
361_fmw_2013_24,361,fmw_2013,24,0.7776560685388962,0.1783078432690856,14,0.5161163522012578,0.07031220814099381,4,1.2142857142857142,0.4258153136263201,14,NA,NA,NA,1,0,14,491.7857142857143,270.7653479054763,14,13,14,2358.3333333333335,961.9413685777303,14,2395.2380952380954,911.6395620455988,14,2400,902.4184031584099,-1,distractor
362_fmw_2013_18,362,fmw_2013,18,0.7115571530934682,0.20289245358639532,14,0.47523584905660377,0.27473425110916405,4,1.0714285714285714,0.2672612419124244,14,NA,NA,NA,1,0,14,556.0714285714286,413.8941641541701,14,11,14,2189.2857142857147,788.9625109673107,14,2200,774.1551778010914,14,2200,774.1551778010914,-7,distractor
362_fmw_2013_24,362,fmw_2013,24,0.723603071547768,0.32530882548959217,12,0.39544025157232704,0.321757819207174,6,1,0,11,NA,NA,NA,1,0,12,383.75,221.8529918662356,12,6,12,2609.0909090909095,937.7385218457945,11,2416.666666666667,1115.22974033935,12,2609.0909090909095,937.7385218457945,-1,distractor
363_fmw_2013_18,363,fmw_2013,18,0.24911823865652027,0.31395224306029756,13,-0.25589622641509435,0.15238425341086206,8,1,0,6,NA,NA,NA,0.46153846153846156,0.5188745216627708,13,885.8333333333334,388.07752661893045,6,8,13,1800.0000000000002,759.8245411496877,6,1800.0000000000002,759.8245411496877,6,1800.0000000000002,759.8245411496877,-7,distractor
363_fmw_2013_24,363,fmw_2013,24,0.7025748844545429,0.26499732599752024,20,0.38207547169811323,0.23000086849730172,10,1.105263157894737,0.3153017676423058,19,NA,NA,NA,0.95,0.22360679774997896,20,474.2105263157895,296.6491715716598,19,18,20,2257.0175438596493,888.356017177438,19,2158.3333333333335,974.7619292491119,20,2261.40350877193,882.425330516765,-1,distractor
364_fmw_2013_18,364,fmw_2013,18,0.6164206286137268,0.26216234318912196,19,0.2161949685534591,0.32183810131605606,6,1,0,17,NA,NA,NA,0.8421052631578947,0.3746343246326776,19,747.8125,228.16637752599163,16,20,19,2278.4313725490197,566.1690433262092,17,2278.4313725490197,566.1690433262092,17,2278.4313725490197,566.1690433262092,-7,distractor
364_fmw_2013_24,364,fmw_2013,24,0.7727818466814865,0.20414597126360406,8,0.6132075471698113,0.16889163952800146,4,1,0,8,NA,NA,NA,1,0,8,518.125,232.00888991588232,8,7,8,2587.5,714.6844125373167,8,2587.5,714.6844125373167,8,2587.5,714.6844125373167,-1,distractor
365_fmw_2013_18,365,fmw_2013,18,0.7911258120554766,0.15149077014606105,15,0.5982704402515724,0.07738934658072172,8,1.0666666666666667,0.2581988897471611,15,NA,NA,NA,1,0,15,495,283.6622740413073,15,13,15,2515.5555555555557,668.0778714551489,15,2502.222222222222,700.2796115777857,15,2528.888888888889,638.4339304876297,-7,distractor
365_fmw_2013_24,365,fmw_2013,24,0.6710456020711993,0.3292159566232122,13,0.4123427672955975,0.18609322545589643,6,1,0,11,NA,NA,NA,0.8461538461538461,0.3755338080994054,13,485.45454545454544,202.7369545180965,11,7,13,2536.3636363636365,721.7963002051889,11,2536.3636363636365,721.7963002051889,11,2536.3636363636365,721.7963002051889,-1,distractor
366_fmw_2013_18,366,fmw_2013,18,0.7199355048324438,0.20730708865667297,16,0.4647536687631027,0.10181156555231373,6,1.0625,0.25,16,NA,NA,NA,0.9375,0.25,16,481.6666666666667,390.36002917941323,15,12,16,2309.375,848.3964995038408,16,2314.5833333333335,837.2767806450909,16,2314.5833333333335,837.2767806450909,-7,distractor
366_fmw_2013_24,366,fmw_2013,24,0.6508086731592498,0.28848081950272964,20,0.418435534591195,0.25525776108113857,8,1.105263157894737,0.3153017676423058,19,NA,NA,NA,0.85,0.36634754853252327,20,401.7647058823529,205.03765794719413,17,21,20,2100,976.1349835821067,19,2068.421052631579,1021.223768674135,19,2128.0701754385964,946.681217799927,-1,distractor
367_fmw_2013_19,367,fmw_2013,19,0.7306561063201715,0.25727492164983584,11,0.5311844863731656,0.19542049634433584,6,1,0,10,NA,NA,NA,0.9090909090909091,0.30151134457776363,11,552.5,243.31335534427387,10,7,11,2630,332.75876406449225,10,2630,332.75876406449225,10,2630,332.75876406449225,-6,distractor
367_fmw_2013_24,367,fmw_2013,24,0.7594725253064016,0.2878491282581364,11,0.7767295597484277,0.06226097444409851,2,1.2,0.4216370213557839,10,NA,NA,NA,0.9090909090909091,0.30151134457776363,11,297.5,216.6826917150719,10,8,11,2450,995.4216179744462,10,2476.666666666667,962.8981459667335,10,2493.3333333333335,931.5856653318856,-1,distractor
368_fmw_2013_18,368,fmw_2013,18,0.716572427168077,0.2943910789429052,15,0.10750786163522012,0.5431054375777232,4,1,0,13,NA,NA,NA,0.8666666666666667,0.3518657752744984,15,505.38461538461536,157.6317113091665,13,11,15,2761.538461538462,370.1466560818117,13,2761.538461538462,370.1466560818117,13,2761.538461538462,370.1466560818117,-7,distractor
368_fmw_2013_24,368,fmw_2013,24,0.7901967499007665,0.1506818267693071,11,0.7405660377358491,0.03832093587092437,4,1,0,11,NA,NA,NA,1,0,11,594.5454545454545,298.2905843758276,11,9,11,2612.1212121212125,565.542557053299,11,2612.1212121212125,565.542557053299,11,2612.1212121212125,565.542557053299,-1,distractor
369_fmw_2013_18,369,fmw_2013,18,0.5091161909758903,0.33355752247669473,12,-0.05797955974842767,0.366629675527704,8,1,0,9,NA,NA,NA,0.6666666666666666,0.49236596391733095,12,783.75,227.07377655731187,8,9,12,2155.5555555555557,520.4164998665332,9,2155.5555555555557,520.4164998665332,9,2155.5555555555557,520.4164998665332,-7,distractor
369_fmw_2013_24,369,fmw_2013,24,0.43402365086448624,0.35885102339476727,11,0.21108490566037738,0.1329360440664335,4,1,0,7,NA,NA,NA,0.6363636363636364,0.504524979109513,11,965,310.5774192264037,7,7,11,2204.761904761905,461.2497401097617,7,2204.761904761905,461.2497401097617,7,2204.761904761905,461.2497401097617,-1,distractor
370_fmw_2013_18,370,fmw_2013,18,0.6593320452449205,0.29458421626319586,8,0.27122641509433965,0.09672687101136732,2,1,0,7,NA,NA,NA,0.75,0.4629100498862757,8,527.5,235.45169355942207,6,5,8,2157.1428571428573,721.0368783177321,7,2157.1428571428573,721.0368783177321,7,2157.1428571428573,721.0368783177321,-7,distractor
371_fmw_2013_18,371,fmw_2013,18,0.7206101802304734,0.25465600458225546,18,0.5059944968553459,0.22972351414491057,8,1,0,17,NA,NA,NA,0.9444444444444444,0.23570226039551584,18,507.6470588235294,231.8008145953306,17,17,18,2529.4117647058824,642.3570261308021,17,2529.4117647058824,642.3570261308021,17,2529.4117647058824,642.3570261308021,-7,distractor
371_fmw_2013_24,371,fmw_2013,24,0.5542948717827509,0.34977747879730886,9,NA,NA,NA,1.2857142857142858,0.4879500364742666,7,NA,NA,NA,0.8888888888888888,0.3333333333333333,9,490,233.7581167421939,8,9,9,1954.7619047619048,1010.2582309101437,7,1741.6666666666667,1114.0872839192073,8,1985.7142857142858,967.7880742258384,-1,distractor
372_fmw_2013_18,372,fmw_2013,18,0.7944364577666765,0.1003649879468379,11,0.5621069182389937,0.12946946081593222,6,1,0,11,NA,NA,NA,1,0,11,658.1818181818181,263.4129147106566,11,9,11,2530.3030303030305,461.9895490531614,11,2530.3030303030305,461.9895490531614,11,2530.3030303030305,461.9895490531614,-7,distractor
372_fmw_2013_24,372,fmw_2013,24,0.6282866915936396,0.2995937391716917,18,0.16823899371069181,0.2989340661199887,6,1,0,16,NA,NA,NA,0.8888888888888888,0.3233808333817773,18,615,364.2343567906062,16,14,18,2318.75,774.4980453314406,16,2318.75,774.4980453314406,16,2318.75,774.4980453314406,-1,distractor
373_fmw_2013_18,373,fmw_2013,18,0.605163455214368,0.2054465305988019,15,0.14642295597484278,0.13475818392489927,8,1,0,15,NA,NA,NA,1,0,15,671.6666666666666,349.80436709408764,15,17,15,1997.7777777777778,712.3030684867653,15,1997.7777777777778,712.3030684867653,15,1997.7777777777778,712.3030684867653,-7,distractor
373_fmw_2013_24,373,fmw_2013,24,0.6807099269273882,0.25515835112500745,9,0.4846698113207547,0.1730720736694088,4,1.1111111111111112,0.3333333333333333,9,NA,NA,NA,1,0,9,506.6666666666667,181.142209327368,9,11,9,2103.703703703704,947.5765059180716,9,2137.037037037037,897.2867193880245,9,2137.037037037037,897.2867193880245,-1,distractor
374_fmw_2013_18,374,fmw_2013,18,0.7616696029922961,0.12015398770600375,14,0.4459512578616352,0.1266729118229433,8,1.2142857142857142,0.4258153136263201,14,NA,NA,NA,1,0,14,550.7142857142857,258.8276612762984,14,15,14,2119.0476190476193,707.0420248531377,14,1926.1904761904764,979.724239191613,14,2233.3333333333335,591.8246448538708,-7,distractor
374_fmw_2013_24,374,fmw_2013,24,0.7410242718269151,0.26213655026829935,10,0.5896226415094339,0.006670818690439126,2,1.2,0.4216370213557839,10,NA,NA,NA,1,0,10,382.5,251.12248007695368,10,6,10,2238.3333333333335,1035.304273279892,10,2230,1038.5709555103251,10,2260,1009.4369534364012,-1,distractor
375_fmw_2013_18,375,fmw_2013,18,0.8740029711366939,0.12483351165006444,8,0.6965408805031447,0.14522378928239493,6,1.125,0.3535533905932738,8,NA,NA,NA,1,0,8,305.625,111.75347549724924,8,5,8,2720.8333333333335,788.395497398013,8,2733.3333333333335,759.281197256943,8,2733.3333333333335,759.281197256943,-7,distractor
376_fmw_2013_18,376,fmw_2013,18,0.7444700086866985,0.1793667575146163,11,0.45440251572327045,0.19491275322412294,6,1,0,11,NA,NA,NA,1,0,11,571.8181818181819,296.45634355898613,11,10,11,2481.818181818182,659.3538312222616,11,2481.818181818182,659.3538312222616,11,2481.818181818182,659.3538312222616,-7,distractor
376_fmw_2013_24,376,fmw_2013,24,0.791711915535445,0.25212372201059624,10,0.41981132075471694,0.4003047077222099,4,1,0,9,NA,NA,NA,1,0,10,477.5,214.49229460389583,10,4,10,2966.666666666667,252.76251480171837,9,2700,876.2997401391269,10,2966.666666666667,252.76251480171837,-1,distractor
377_fmw_2013_18,377,fmw_2013,18,0.7217185594863059,0.20565775799503014,8,0.4304245283018868,0.12931613308484588,4,1,0,8,NA,NA,NA,1,0,8,433.75,151.03807466993214,8,7,8,2050,794.0253084607508,8,2050,794.0253084607508,8,2050,794.0253084607508,-7,distractor
377_fmw_2013_24,377,fmw_2013,24,0.18535111002717386,0.188856911315724,21,-0.5340670859538784,0.21819616278476134,12,1.0833333333333333,0.28867513459481287,12,NA,NA,NA,0.5238095238095238,0.511766315719159,21,508.1818181818182,438.33362138485757,11,18,21,820.8333333333334,345.32410482579604,12,723.0769230769231,398.9301933237182,13,844.4444444444445,349.69924548040177,-1,distractor
378_fmw_2013_24,378,fmw_2013,24,0.7664398112129651,0.19747393163234614,6,NA,NA,NA,1.1666666666666667,0.408248290463863,6,NA,NA,NA,1,0,6,494.1666666666667,384.84304159834653,6,4,6,2227.777777777778,858.0123455901933,6,2133.3333333333335,1022.4154406763101,6,2322.2222222222226,730.8037178846822,-1,distractor
379_fmw_2013_18,379,fmw_2013,18,0.6772124993319206,0.3348518553893636,15,0.3122051886792453,0.31101925667624675,8,1,0,14,NA,NA,NA,0.8666666666666667,0.3518657752744984,15,486.15384615384613,209.8725193039202,13,11,15,2397.6190476190477,965.6904253216958,14,2397.6190476190477,965.6904253216958,14,2397.6190476190477,965.6904253216958,-7,distractor
379_fmw_2013_24,379,fmw_2013,24,0.800220022019164,0.19856471654850222,18,0.6460691823899372,0.12486439427042373,10,1.0555555555555556,0.23570226039551584,18,NA,NA,NA,1,0,18,427.5,220.00167111664777,18,11,18,2592.5925925925926,836.3127566108312,18,2614.814814814815,796.8255828227489,18,2614.814814814815,796.8255828227489,-1,distractor
380_fmw_2013_18,380,fmw_2013,18,0.36623036449447594,0.32050798071873404,10,-0.36556603773584906,0.10339768970180646,2,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,0.7,0.48304589153964794,10,800.7142857142857,506.79901153735307,7,8,10,1561.904761904762,904.6031606770332,7,1590.4761904761906,872.9927846874808,7,1590.4761904761906,872.9927846874808,-7,distractor
381_fmw_2013_18,381,fmw_2013,18,0.7868589682421744,0.12738102708422336,13,0.5338050314465409,0.08574178172320661,8,1,0,13,NA,NA,NA,1,0,13,616.9230769230769,297.990061785753,13,11,13,2556.4102564102564,517.898999052299,13,2556.4102564102564,517.898999052299,13,2556.4102564102564,517.898999052299,-7,distractor
381_fmw_2013_24,381,fmw_2013,24,0.7213804244739922,0.1889982198383173,14,0.3356918238993711,0.31082603153861776,6,1.1428571428571428,0.36313651960128146,14,NA,NA,NA,1,0,14,436.42857142857144,211.64582689945968,14,15,14,2160.714285714286,901.7932548434118,14,2152.3809523809527,912.0011138951706,14,2185.714285714286,867.5256380077379,-1,distractor
382_fmw_2013_18,382,fmw_2013,18,0.5383817102786488,0.21675932553589783,17,0.13934748427672955,0.2406664893423535,8,1,0,17,NA,NA,NA,0.9411764705882353,0.24253562503633297,17,658.75,189.8464291649086,16,22,17,1741.1764705882354,781.2498366012902,17,1733.3333333333335,795.0366867845366,17,1741.1764705882354,781.2498366012902,-7,distractor
382_fmw_2013_24,382,fmw_2013,24,0.7340116767474836,0.24526064550859808,14,0.4441823899371069,0.32893968625681397,4,1,0,14,NA,NA,NA,1,0,14,447.14285714285717,288.6354786931772,14,11,14,2445.2380952380954,856.7087830470393,14,2445.2380952380954,856.7087830470393,14,2445.2380952380954,856.7087830470393,-1,distractor
383_fmw_2013_25,383,fmw_2013,25,0.8397179359177029,0.09899414340508923,14,0.6116352201257862,0.11060704913472282,8,1,0,14,NA,NA,NA,1,0,14,529.2857142857143,256.02626925659513,14,9,14,2847.6190476190477,341.36835900879356,14,2847.6190476190477,341.36835900879356,14,2847.6190476190477,341.36835900879356,0,distractor
384_fmw_2013_18,384,fmw_2013,18,0.5873209773948977,0.25716203774078583,16,0.18003144654088052,0.07999885041300529,6,1.0666666666666667,0.2581988897471611,15,NA,NA,NA,0.9375,0.25,16,586.6666666666666,273.6764687067734,15,19,16,1931.1111111111113,844.3525430359152,15,1964.4444444444446,812.8400794184516,15,1964.4444444444446,812.8400794184516,-7,distractor
385_fmw_2013_18,385,fmw_2013,18,0.7281385650583762,0.19354903447645266,6,0.5047169811320755,0.1216700762399566,4,1,0,6,NA,NA,NA,1,0,6,652.5,368.3578423218379,6,5,6,2311.1111111111113,772.2022379508469,6,2311.1111111111113,772.2022379508469,6,2311.1111111111113,772.2022379508469,-7,distractor
386_fmw_2013_18,386,fmw_2013,18,0.7890471002717845,0.17619269898687231,17,0.5440251572327044,0.134313915284637,6,1,0,17,NA,NA,NA,1,0,17,479.70588235294116,167.95154238123357,17,15,17,2482.3529411764707,770.4722259630079,17,2482.3529411764707,770.4722259630079,17,2482.3529411764707,770.4722259630079,-7,distractor
387_fmw_2013_18,387,fmw_2013,18,0.612905848579508,0.2089241582320086,7,0.4209905660377359,0.051293781063517785,4,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,831.6666666666666,446.2809279665295,6,8,7,1909.5238095238096,886.0470445068732,7,1938.095238095238,845.3420459217526,7,1938.095238095238,845.3420459217526,-7,distractor
388_fmw_2013_18,388,fmw_2013,18,0.4233327854465687,0.34534309417496173,18,0.172562893081761,0.22540488624422328,6,1.0909090909090908,0.30151134457776363,11,NA,NA,NA,0.6666666666666666,0.48507125007266594,18,781.6666666666666,275.17212244283934,12,15,18,1974.2424242424245,759.9474995157245,11,1682.0512820512822,975.2127388625962,13,2021.2121212121215,701.787040707543,-7,distractor
389_fmw_2013_18,389,fmw_2013,18,0.6919953256366149,0.18627877246069582,12,0.3974056603773585,0.17564026190481952,8,1.1666666666666667,0.3892494720807615,12,NA,NA,NA,1,0,12,475.4166666666667,240.60962662421142,12,12,12,1995.8333333333335,837.3878637426235,12,1975.0000000000002,870.8668617584958,12,2027.7777777777778,798.3358111346801,-7,distractor
390_xsectional_2007_25,390,xsectional_2007,25,0.466682994921927,0.4000139746675175,11,NA,NA,NA,1,0,7,NA,NA,NA,0.5454545454545454,0.5222329678670935,11,677.5,154.717484467658,6,6,11,2409.5238095238096,663.524340370834,7,2409.5238095238096,663.524340370834,7,2409.5238095238096,663.524340370834,0,distractor
391_xsectional_2007_18,391,xsectional_2007,18,0.25122076581263586,0.2792998883409183,7,NA,NA,NA,1,0,4,NA,NA,NA,0.42857142857142855,0.5345224838248488,7,848.3333333333334,137.68926368215256,3,6,7,1408.3333333333335,779.0663928346829,4,1408.3333333333335,779.0663928346829,4,1408.3333333333335,779.0663928346829,-7,distractor
