recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
1480_hurtado_2008_24,24,0.7531570812525246,0.31221935192425254,14,NA,NA,NA,1,0,13,0.5,0.5188745216627708,14,NA,NA,NA,NA,NA,NA,6,14,1398.7179487179487,448.5811757364226,13,1398.7179487179487,448.5811757364226,13,2797.4358974358975,897.1623514728452,-1
1481_hurtado_2008_19,19,0.7889833397684454,0.29132214433319986,15,NA,NA,NA,1,0,14,0.6666666666666666,0.4879500364742666,15,NA,NA,NA,NA,NA,NA,4,15,1367.857142857143,455.37925800399455,14,1367.857142857143,455.37925800399455,14,2735.714285714286,910.7585160079891,-6
1482_hurtado_2008_24,24,0.5833155094394683,0.3120800057981773,8,NA,NA,NA,1,0,7,0.625,0.5175491695067657,8,NA,NA,NA,NA,NA,NA,6,8,1064.2857142857144,409.3161156608454,7,1064.2857142857144,409.3161156608454,7,2128.571428571429,818.6322313216908,-1
1483_hurtado_2008_18,18,0.8594513525389101,0.2831863738515804,14,NA,NA,NA,1,0,14,0.7857142857142857,0.4258153136263201,14,NA,NA,NA,NA,NA,NA,3,14,1446.4285714285716,558.0482843517107,14,1446.4285714285716,558.0482843517107,14,2892.857142857143,1116.0965687034213,-7
1484_hurtado_2008_24,24,0.8310381893804354,0.2919226382478635,11,NA,NA,NA,1,0,10,0.8181818181818182,0.40451991747794525,11,NA,NA,NA,NA,NA,NA,2,11,1451.6666666666667,390.03402827173494,10,1451.6666666666667,390.03402827173494,10,2903.3333333333335,780.0680565434699,-1
1485_hurtado_2008_18,18,1,0,8,NA,NA,NA,1,0,8,1,0,8,NA,NA,NA,NA,NA,NA,0,8,1766.6666666666667,0,8,1766.6666666666667,0,8,3533.3333333333335,0,-7
1486_hurtado_2008_18,18,0.9764851485148515,0.04962855855386986,8,NA,NA,NA,1,0,8,1,0,8,NA,NA,NA,NA,NA,NA,1,8,1702.0833333333335,116.98510962090809,8,1702.0833333333335,116.98510962090809,8,3404.166666666667,233.97021924181618,-7
1487_hurtado_2008_24,24,0.7751420634726557,0.2777735341312639,12,NA,NA,NA,1.0833333333333333,0.28867513459481287,12,0.75,0.45226701686664544,12,NA,NA,NA,NA,NA,NA,6,12,1312.5,553.7806242529435,12,1318.0555555555557,543.4856792057022,12,2636.1111111111113,1086.9713584114045,-1
1488_hurtado_2008_18,18,0.7293012871815393,0.32102646698337295,15,NA,NA,NA,1.1428571428571428,0.36313651960128146,14,0.5333333333333333,0.5163977794943222,15,NA,NA,NA,NA,NA,NA,9,15,1263.6904761904761,578.3080902535838,14,1247.6190476190477,600.1017414756436,14,2559.5238095238096,1122.3585187847261,-7
1489_hurtado_2008_24,24,0.6446829214925073,0.30136733279270367,15,NA,NA,NA,1.0666666666666667,0.2581988897471611,15,0.5333333333333333,0.5163977794943222,15,NA,NA,NA,NA,NA,NA,12,15,1058.3333333333335,579.0574580147809,15,1060,576.6212478673184,15,2120,1153.2424957346368,-1
1490_hurtado_2008_19,19,0.6656643193298624,0.340151710642886,11,NA,NA,NA,1.0909090909090908,0.30151134457776363,11,0.5454545454545454,0.5222329678670935,11,NA,NA,NA,NA,NA,NA,7,11,1125,650.9288235539531,11,1130.3030303030303,644.1108506140755,11,2260.6060606060605,1288.221701228151,-6
